main,probe,move,version,SP,numInsertions,trialsToRun,stopError,alpha,beta,queryPercentage,deletePercentage,randomSeed,nthreads,HashAttempts,InitSize,cooloff,enfTemp,tempvar,lines,Milliseconds-Min,Milliseconds-Max,Milliseconds-Range,Milliseconds-Avg,Milliseconds-Median,Milliseconds-SD,Milliseconds-TMin,Milliseconds-TMax,Milliseconds-TRange,Milliseconds-TAvg,Milliseconds-TMedian,Milliseconds-TSD,Memusage-Min,Memusage-Max,Memusage-Range,Memusage-Avg,Memusage-Median,Memusage-SD,Barrier Gap-Max->Min,Barrier Gap-Max->Median
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570369322,8,2,16777216,0,0,1.100000,1.000000,3880.245870,3954.122698,73.876828,3927.642788,3932.440173,21.099948,3904.045199,3948.054902,44.009703,3930.257413,3932.440173,13.461678,0.250558,0.536920,0.286362,0.451007,0.536914,0.131223,0.999949,0.724080
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570369435,8,1,16777216,0,0,1.100000,2.000000,3568.524632,3683.820909,115.296277,3615.359996,3607.278818,36.079397,3577.214732,3664.621245,87.406513,3612.656802,3607.278818,27.564294,0.250552,0.250566,0.000013,0.250560,0.250560,0.000004,0.999946,0.854887
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570369546,8,2,16777216,0,0,1.100000,2.000000,5225.937486,5336.738895,110.801409,5282.072003,5283.484021,32.981520,5246.210041,5321.375891,75.165850,5282.255456,5283.484021,24.336147,0.536904,0.536934,0.000030,0.536919,0.536906,0.000010,0.999963,0.937218
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570369672,8,1,262144,0,0,1.100000,0.500000,5158.124494,5369.887403,211.762909,5230.551409,5217.127189,63.598728,5174.427988,5304.612887,130.184899,5222.187775,5217.127189,43.629408,0.117504,0.117512,0.000008,0.117508,0.117508,0.000003,0.999874,0.557771
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570369802,8,2,262144,0,0,1.100000,0.500000,7929.078922,8260.889871,331.810949,8121.187121,8129.414797,95.873690,8014.411526,8204.539299,190.127773,8127.737802,8129.414797,66.287192,0.470707,0.470730,0.000023,0.470722,0.470715,0.000006,0.999935,0.570944
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570369957,8,1,262144,0,0,1.100000,1.000000,7062.381396,7731.071604,668.690208,7355.938708,7399.875412,184.013229,7130.995115,7446.519867,315.524752,7345.741759,7399.875412,117.726524,0.235124,0.235134,0.000010,0.235129,0.235130,0.000003,0.999954,0.224013
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570370106,8,2,262144,0,0,1.100000,1.000000,10054.754497,10435.599137,380.844640,10295.214060,10327.790033,114.720319,10112.479558,10376.507265,264.027707,10307.723371,10327.790033,81.261062,0.470706,0.470735,0.000030,0.470722,0.470734,0.000009,0.999907,0.747521
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570370282,8,1,262144,0,0,1.100000,2.000000,9077.827330,9558.321494,480.494164,9332.096254,9320.985419,123.068945,9227.178199,9452.058706,224.880507,9335.601715,9320.985419,66.643455,0.235128,0.470726,0.235598,0.329367,0.352928,0.115413,0.999947,0.570720
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570370450,8,2,262144,0,0,1.100000,2.000000,15514.620042,15777.759754,263.139712,15644.148214,15651.965244,93.333945,15543.878856,15742.616311,198.737455,15643.637793,15651.965244,80.994272,0.470701,0.470733,0.000032,0.470718,0.470709,0.000008,0.999975,0.807461
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570370679,8,1,67108864,0,0,1.100000,0.500000,1638.069807,1744.566134,106.496327,1670.515852,1668.041198,29.384979,1640.087671,1686.644580,46.556909,1665.315322,1668.041198,15.338740,0.067593,0.067623,0.000030,0.067615,0.067620,0.000009,0.999907,0.758579
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570370774,8,2,67108864,0,0,1.100000,0.500000,2007.972808,2083.100721,75.127913,2042.329658,2045.177410,19.253385,2020.214017,2054.423262,34.209245,2041.527881,2045.177410,10.362872,0.157748,0.157789,0.000040,0.157768,0.157775,0.000014,0.999904,0.726176
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570370870,8,1,67108864,0,0,1.100000,1.000000,1590.549534,1649.614563,59.065029,1621.323208,1615.284142,19.060416,1601.167826,1647.122975,45.955149,1621.633498,1615.284142,15.349286,0.157733,0.157791,0.000057,0.157764,0.157750,0.000019,0.999913,0.586023
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570370962,8,2,67108864,0,0,1.100000,1.000000,1977.654487,2044.898065,67.243578,2008.262283,2011.502976,19.404862,1983.696930,2022.229869,38.532939,2007.508785,2011.502976,13.610321,0.157734,0.157783,0.000049,0.157757,0.157751,0.000013,0.999886,0.612735
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570371057,8,1,67108864,0,0,1.100000,2.000000,1587.393213,1663.453235,76.060022,1614.896273,1611.862346,23.169754,1590.546316,1643.483664,52.937348,1612.264536,1611.862346,16.578486,0.157727,0.157778,0.000051,0.157758,0.157754,0.000015,0.999894,0.675870
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570371149,8,2,67108864,0,0,1.100000,2.000000,1941.052222,1999.255201,58.202979,1979.816093,1979.386085,16.898002,1970.560510,1998.630090,28.069580,1982.231688,1979.386085,10.771648,0.157731,0.157809,0.000078,0.157769,0.157765,0.000022,0.999896,0.678689
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570371242,8,1,16777216,0,0,1.100000,0.500000,2060.236392,2092.145681,31.909289,2074.934348,2070.811448,10.526056,2061.717793,2086.302664,24.584871,2074.620175,2070.811448,8.623580,0.126189,0.126247,0.000058,0.126215,0.126218,0.000015,0.989419,0.860016
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570371338,8,2,16777216,0,0,1.100000,0.500000,2641.521942,2732.209668,90.687726,2686.459466,2677.685182,31.877258,2657.205442,2729.777448,72.572006,2686.357881,2677.685182,27.497843,0.270423,0.270523,0.000100,0.270473,0.270463,0.000029,0.999939,0.779812
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570371438,8,1,16777216,0,0,1.100000,1.000000,2246.107656,2323.067019,76.959363,2294.453216,2301.569295,26.012200,2263.217958,2320.794493,57.576535,2296.919686,2301.569295,21.099866,0.126190,0.270468,0.144279,0.183902,0.198317,0.070659,0.999939,0.800941
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570371535,8,2,16777216,0,0,1.100000,1.000000,2836.215067,2913.649478,77.434411,2878.755410,2882.141344,24.642518,2845.353569,2912.822259,67.468690,2879.711195,2882.141344,19.487021,0.270408,0.270505,0.000096,0.270456,0.270447,0.000032,0.999945,0.655144
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570371637,8,1,16777216,0,0,1.100000,2.000000,2499.525801,2626.656846,127.131045,2553.130513,2550.337158,39.295500,2515.101681,2614.388765,99.287084,2550.640311,2550.337158,29.816454,0.270381,0.270497,0.000116,0.270431,0.270445,0.000037,0.999936,0.788166
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570371736,8,2,16777216,0,0,1.100000,2.000000,3470.950507,3549.757101,78.806594,3508.678343,3505.483185,26.888585,3473.824601,3538.959892,65.135291,3508.259478,3505.483185,22.687284,0.270414,0.270539,0.000125,0.270455,0.270440,0.000032,0.999921,0.809141
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570371843,8,1,262144,0,0,1.100000,0.500000,4111.307182,4280.552125,169.244943,4176.193699,4180.479811,44.970956,4116.065381,4195.314231,79.248850,4171.259710,4180.479811,24.819786,0.118396,0.118467,0.000071,0.118441,0.118429,0.000020,0.999928,0.517673
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570371959,8,2,262144,0,0,1.100000,0.500000,6162.299462,6434.052740,271.753278,6270.285693,6246.803405,88.388725,6187.749179,6413.296241,225.547062,6263.313090,6246.803405,70.050034,0.475079,0.475215,0.000136,0.475137,0.475088,0.000043,0.999881,0.745827
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570372093,8,1,262144,0,0,1.100000,1.000000,5413.004406,5766.764904,353.760498,5546.536636,5539.698895,92.078142,5468.619138,5631.029051,162.409913,5535.699631,5539.698895,46.788047,0.237075,0.237146,0.000071,0.237106,0.237111,0.000022,0.999956,0.567926
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570372222,8,2,262144,0,0,1.100000,1.000000,7646.603870,8036.477819,389.873949,7889.550981,7930.846051,112.333349,7796.648995,7995.557962,198.908967,7901.553515,7930.846051,74.518901,0.475138,0.475253,0.000116,0.475196,0.475219,0.000038,0.999965,0.708351
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570372373,8,1,262144,0,0,1.100000,2.000000,7163.102027,7433.678753,270.576726,7260.233517,7234.132223,73.653591,7197.619772,7313.468547,115.848775,7250.694298,7234.132223,41.837131,0.237121,0.475220,0.238098,0.403763,0.475133,0.109093,0.999948,0.908012
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570372517,8,2,262144,0,0,1.100000,2.000000,11573.462367,12203.933055,630.470688,11879.324971,11866.486315,208.948859,11650.075552,12127.482357,477.406805,11876.981786,11866.486315,172.347756,0.475080,0.475232,0.000152,0.475178,0.475162,0.000051,0.999980,0.635796
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570372708,8,1,67108864,0,0,1.100000,0.500000,1175.406346,1269.059418,93.653072,1231.488781,1248.370476,33.891143,1175.691230,1260.171230,84.480000,1233.802756,1248.370476,29.339537,0.031721,0.031760,0.000040,0.031746,0.031749,0.000012,0.999901,0.641078
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570372795,8,2,67108864,0,0,1.100000,0.500000,1711.851959,1792.133972,80.282013,1756.662951,1759.177358,21.494874,1735.588472,1783.378343,47.789871,1757.830448,1759.177358,12.957494,0.031735,0.095273,0.063538,0.076200,0.095242,0.029101,0.999896,0.666633
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570372884,8,1,67108864,0,0,1.100000,1.000000,1144.344021,1169.033220,24.689199,1153.907778,1151.383179,8.582086,1144.648414,1168.634432,23.986018,1153.212568,1151.383179,7.179929,0.031733,0.095308,0.063575,0.069846,0.063523,0.031110,0.999849,0.633606
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570372968,8,2,67108864,0,0,1.100000,1.000000,1722.758777,1784.793942,62.035165,1752.018570,1750.798510,21.129006,1723.379952,1780.404188,57.024236,1751.579123,1750.798510,17.792006,0.095146,0.095274,0.000129,0.095236,0.095261,0.000037,0.999855,0.699925
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570373057,8,1,67108864,0,0,1.100000,2.000000,1159.279452,1225.655972,66.376520,1180.164864,1176.540430,22.029719,1160.273991,1215.177290,54.903299,1177.089152,1176.540430,16.851423,0.095161,0.095270,0.000109,0.095226,0.095217,0.000032,0.999862,0.597046
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570373140,8,2,67108864,0,0,1.100000,2.000000,1713.972435,1778.994451,65.022016,1741.395254,1734.960564,21.117762,1715.180710,1765.890971,50.710261,1740.123206,1734.960564,16.885434,0.095172,0.095262,0.000090,0.095232,0.095231,0.000026,0.999884,0.736636
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570373229,8,1,16777216,0,0,1.100000,0.500000,1135.802428,1233.626808,97.824380,1176.587548,1171.277762,33.447191,1137.789212,1231.241661,93.452449,1174.555781,1171.277762,27.922253,0.054395,0.054427,0.000032,0.054408,0.054417,0.000010,0.999907,0.738910
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570373313,8,2,16777216,0,0,1.100000,0.500000,1580.483642,1701.205276,120.721634,1639.118562,1640.385037,35.685681,1593.351239,1682.955835,89.604596,1638.687088,1640.385037,26.077709,0.126900,0.127002,0.000103,0.126950,0.126924,0.000032,0.999888,0.826544
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570373401,8,1,16777216,0,0,1.100000,1.000000,1152.199593,1206.306000,54.106407,1179.194789,1181.888333,21.510357,1153.977189,1203.705521,49.728332,1179.180287,1181.888333,19.884651,0.126901,0.127000,0.000099,0.126956,0.126945,0.000033,0.999910,0.622527
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570373484,8,2,16777216,0,0,1.100000,1.000000,1570.070876,1690.981709,120.910833,1625.786621,1622.639400,34.019452,1577.923060,1654.111789,76.188729,1624.601703,1622.639400,22.932932,0.126910,0.127024,0.000114,0.126960,0.126964,0.000029,0.999875,0.620833
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570373571,8,1,16777216,0,0,1.100000,2.000000,1115.127761,1183.406631,68.278870,1149.498654,1149.958413,23.981399,1117.014583,1173.209729,56.195146,1149.556519,1149.958413,20.675888,0.126908,0.127059,0.000150,0.126983,0.127030,0.000045,0.999913,0.752139
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570373654,8,2,16777216,0,0,1.100000,2.000000,1557.699468,1680.389008,122.689540,1606.073920,1602.695958,36.266139,1565.518501,1632.224191,66.705690,1602.831340,1602.695958,25.508317,0.126936,0.381078,0.254142,0.304701,0.253811,0.116337,0.999881,0.693295
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570373741,8,1,262144,0,0,1.100000,0.500000,1865.868136,2000.470074,134.601938,1936.976400,1931.857572,48.545282,1874.050583,2000.379019,126.328436,1937.928224,1931.857572,42.531407,0.095606,0.192129,0.096523,0.182322,0.191984,0.028906,0.999949,0.813847
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570373831,8,2,262144,0,0,1.100000,0.500000,2339.975489,2582.309171,242.333682,2462.670003,2448.438262,72.616521,2381.356216,2563.888098,182.531882,2463.051921,2448.438262,54.040436,0.386820,0.387171,0.000350,0.386979,0.386885,0.000121,0.999976,0.861005
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570373927,8,1,262144,0,0,1.100000,1.000000,2117.741847,2312.200740,194.458893,2216.228921,2225.505516,64.717156,2117.843846,2287.013393,169.169547,2216.543328,2225.505516,53.586400,0.191818,0.192131,0.000313,0.191988,0.192006,0.000088,0.999973,0.762801
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570374020,8,2,262144,0,0,1.100000,1.000000,2977.248345,3165.394506,188.146161,3041.015707,3033.438857,57.243550,2984.887731,3100.050689,115.162958,3033.439277,3033.438857,39.957258,0.386779,0.387058,0.000279,0.386916,0.386899,0.000107,0.999971,0.866379
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570374121,8,1,262144,0,0,1.100000,2.000000,2986.292082,3174.833091,188.541009,3045.587497,3028.893781,52.306454,2993.701619,3087.021088,93.319469,3036.843725,3028.893781,28.564955,0.386669,0.387035,0.000366,0.386896,0.386832,0.000108,0.999974,0.846967
open,cache,remain,V0.2,OMR:V0.2/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570374222,8,2,262144,0,0,1.100000,2.000000,4218.541678,4621.828997,403.287319,4417.625251,4403.366886,130.597547,4286.743737,4591.474725,304.730988,4416.985229,4403.366886,105.605680,0.386713,0.387162,0.000450,0.386893,0.386963,0.000152,0.999981,0.878163
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570374337,16,1,67108864,0,0,1.100000,0.500000,1047.711794,1090.337569,42.625775,1067.908105,1066.055469,13.004066,1054.821398,1083.764972,28.943574,1067.628961,1066.055469,9.870804,0.062639,0.062642,0.000002,0.062640,0.062640,0.000001,0.999898,0.800971
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570374431,16,2,67108864,0,0,1.100000,0.500000,1188.185889,1236.629174,48.443285,1215.893710,1223.506608,16.690650,1192.405218,1233.192350,40.787132,1216.765254,1223.506608,14.062442,0.134226,0.313208,0.178982,0.295303,0.313205,0.053692,0.999820,0.786366
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570374518,16,1,67108864,0,0,1.100000,1.000000,1069.830347,1116.550393,46.720046,1083.509338,1081.767729,12.776258,1071.432846,1089.836225,18.403379,1081.089080,1081.767729,6.191126,0.134225,0.134231,0.000006,0.134228,0.134228,0.000002,0.999931,0.878310
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570374607,16,2,67108864,0,0,1.100000,1.000000,1181.038300,1231.061865,50.023565,1209.720634,1218.796380,17.648700,1185.850927,1227.538861,41.687934,1210.638272,1218.796380,15.124092,0.313194,0.313206,0.000012,0.313204,0.313204,0.000003,0.999918,0.841327
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570374693,16,1,67108864,0,0,1.100000,2.000000,1067.628352,1118.648306,51.019954,1089.815646,1089.398031,13.271909,1075.386504,1097.872271,22.485767,1088.984976,1089.398031,7.351167,0.313194,0.313209,0.000015,0.313200,0.313196,0.000004,0.999864,0.760605
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570374779,16,2,67108864,0,0,1.100000,2.000000,1213.876525,1264.674014,50.797489,1245.232675,1247.327959,17.348179,1226.140338,1264.477059,38.336721,1246.722027,1247.327959,14.277053,0.313197,0.313212,0.000014,0.313202,0.313205,0.000004,0.999796,0.753763
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570374866,16,1,16777216,0,0,1.100000,0.500000,1317.073453,1448.639315,131.565862,1348.414550,1331.909007,37.107784,1326.969762,1376.185108,49.215346,1339.804092,1331.909007,16.391647,0.121233,0.121242,0.000010,0.121239,0.121241,0.000003,0.999909,0.824233
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570374957,16,2,16777216,0,0,1.100000,0.500000,1813.141577,1939.942590,126.801013,1868.500894,1871.652731,32.836512,1833.845710,1894.732620,60.886910,1866.490596,1871.652731,17.963382,0.250555,0.250567,0.000012,0.250560,0.250556,0.000004,0.999890,0.763694
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570375052,16,1,16777216,0,0,1.100000,1.000000,1574.699101,1697.599629,122.900528,1645.430353,1661.929929,42.775104,1586.733175,1678.965648,92.232473,1647.750600,1661.929929,36.279270,0.121242,0.250567,0.129325,0.237629,0.250559,0.038796,0.999866,0.645139
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570375144,16,2,16777216,0,0,1.100000,1.000000,1980.490276,2078.069793,97.579517,2036.723333,2036.550188,28.748102,2000.387151,2067.652041,67.264890,2038.584158,2036.550188,20.509588,0.250554,0.536928,0.286374,0.422375,0.536915,0.140286,0.999905,0.811321
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570375238,16,1,16777216,0,0,1.100000,2.000000,1840.814115,1882.966538,42.152423,1859.038743,1857.017146,13.464703,1843.803225,1871.601949,27.798724,1858.325847,1857.017146,10.631557,0.250556,0.250566,0.000010,0.250560,0.250557,0.000003,0.999858,0.666885
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570375332,16,2,16777216,0,0,1.100000,2.000000,2653.359725,2794.047225,140.687500,2695.590179,2690.815223,37.033029,2668.225596,2713.820288,45.594692,2688.561855,2690.815223,15.174290,0.536910,0.536932,0.000022,0.536916,0.536922,0.000007,0.999883,0.800686
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570375433,16,1,262144,0,0,1.100000,0.500000,2700.113643,2861.295694,161.182051,2749.321610,2739.964421,45.391019,2710.519567,2782.575526,72.055959,2741.475845,2739.964421,25.375624,0.117506,0.117510,0.000004,0.117508,0.117509,0.000001,0.999874,0.527426
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570375538,16,2,262144,0,0,1.100000,0.500000,4075.337914,4364.698438,289.360524,4170.466152,4153.188802,94.762177,4077.422991,4290.178610,212.755619,4158.078146,4153.188802,72.280217,0.470711,0.470736,0.000025,0.470723,0.470723,0.000008,0.999900,0.600008
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570375653,16,1,262144,0,0,1.100000,1.000000,3656.994295,3937.182859,280.188564,3780.638332,3781.104457,86.470612,3681.543632,3863.003102,181.459470,3776.525771,3781.104457,65.994626,0.235122,0.235136,0.000014,0.235129,0.235130,0.000004,0.999904,0.769685
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570375767,16,2,262144,0,0,1.100000,1.000000,5121.706075,5462.544247,340.838172,5274.201787,5264.492969,89.872871,5201.491366,5348.940723,147.449357,5269.720944,5264.492969,52.300670,0.470717,0.470731,0.000014,0.470723,0.470724,0.000004,0.999850,0.625666
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570375893,16,1,262144,0,0,1.100000,2.000000,4724.227117,4889.646142,165.419025,4811.735830,4803.148185,49.873916,4767.880290,4884.242306,116.362016,4812.935630,4803.148185,37.307451,0.235127,0.470740,0.235613,0.376486,0.235130,0.115417,0.999862,0.558037
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570376015,16,2,262144,0,0,1.100000,2.000000,7774.432736,8179.543625,405.110889,8042.052430,8046.769566,112.633894,7965.436399,8149.153774,183.717375,8058.318492,8046.769566,65.405594,0.470711,0.470732,0.000021,0.470722,0.470726,0.000007,0.999938,0.864730
open,cache,remain,V0.2,OMR:V0.2/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570376169,16,1,67108864,0,0,1.100000,0.500000,861.208227,918.830060,57.621833,880.966777,876.134345,17.981136,864.100656,896.816529,32.715873,878.703686,876.134345,13.077706,0.067614,0.067632,0.000018,0.067619,0.067627,0.000005,0.999875,0.759059
